CustomerID,Recency,Frequency,Monetary,AvgOrderValue,StdOrderValue,TotalOrders,TotalItems,R_Score,F_Score,M_Score,RFM_Score,RFM_Numeric,Customer_Segment
17251.0,17,2,529.15,12.91,5.36,41,269,4,3,3,433,10,Potential_Loyalists
17254.0,36,1,198.29,5.51,5.07,36,146,3,2,1,321,6,Others
17255.0,25,2,490.21999999999997,4.54,4.34,108,356,4,3,2,432,9,Potential_Loyalists
17256.0,116,3,258.93,17.26,34.32,15,158,2,4,2,242,8,About_To_Sleep
17257.0,71,2,189.78,13.56,19.29,14,187,2,3,1,231,6,Others
17258.0,31,2,417.3,7.59,3.57,55,188,4,3,2,432,9,Potential_Loyalists
17259.0,3,5,1239.11,6.32,5.95,196,712,5,4,4,544,13,Champions
17260.0,46,1,120.95,20.16,13.2,6,23,3,2,1,321,6,Others
17261.0,144,1,221.59,5.15,8.9,43,95,2,2,1,221,5,Hibernating
17262.0,1,7,1504.26,167.14,137.0,9,342,5,5,4,554,14,Champions
17264.0,59,1,268.28,3.63,5.9,74,217,3,2,2,322,7,Promising
17266.0,134,2,205.14,4.46,4.49,46,90,2,3,1,231,6,Others
17268.0,80,7,970.25,40.43,38.62,24,551,2,5,3,253,10,Need_Attention
17269.0,20,1,491.81,3.93,4.07,125,314,4,2,2,422,8,Potential_Loyalists
17270.0,104,2,601.45,12.53,23.87,48,420,2,3,3,233,8,Need_Attention
17271.0,371,1,204.3,4.26,3.23,48,113,1,2,1,121,4,Hibernating
17273.0,59,1,141.12,11.76,5.12,12,133,3,2,1,321,6,Others
17274.0,30,1,465.4,8.95,4.92,52,194,4,2,2,422,8,Potential_Loyalists
17275.0,18,1,114.1,4.96,4.33,23,71,4,2,1,421,7,New_Customers
17276.0,37,1,502.49,9.48,14.67,53,187,3,2,3,323,8,Promising
17278.0,200,1,25.2,12.6,3.39,2,16,1,2,1,121,4,Hibernating
17280.0,73,1,118.86,19.81,8.7,6,74,2,2,1,221,5,Hibernating
17281.0,9,6,797.85,132.98,53.88,6,295,5,5,3,553,13,Loyal_Customers
17282.0,91,2,623.08,5.42,5.72,115,466,2,3,3,233,8,Need_Attention
17283.0,13,1,188.46,12.56,13.6,15,179,5,2,1,521,8,New_Customers
17284.0,24,2,1140.58,13.91,26.04,82,707,4,3,4,434,11,Potential_Loyalists
17285.0,263,2,407.94,9.27,6.88,44,134,1,3,2,132,6,Others
17286.0,35,2,237.81,5.17,10.86,46,251,4,3,1,431,8,Others
17287.0,2,16,3000.5,8.27,7.34,363,1507,5,5,5,555,15,Champions
17288.0,25,4,1050.8,7.1,10.11,148,498,4,4,4,444,12,Champions
17289.0,11,6,1110.78,6.86,8.62,162,724,5,5,4,554,14,Champions
17290.0,16,6,974.95,9.75,17.2,100,742,4,5,3,453,12,Loyal_Customers
17292.0,107,2,271.75,18.12,17.97,15,131,2,3,2,232,7,About_To_Sleep
17293.0,29,8,1896.57,17.4,19.17,109,1093,4,5,4,454,13,Champions
17294.0,304,2,467.79,27.52,33.33,17,297,1,3,2,132,6,Others
17296.0,365,1,338.13,10.25,10.47,33,216,1,2,2,122,5,Hibernating
17298.0,9,3,455.84,11.69,14.09,39,465,5,4,2,542,11,Potential_Loyalists
17299.0,74,2,336.62,5.8,4.95,58,251,2,3,2,232,7,About_To_Sleep
17300.0,25,2,393.64,8.95,8.84,44,467,4,3,2,432,9,Potential_Loyalists
17301.0,259,1,131.15,2.43,1.45,54,79,1,2,1,121,4,Hibernating
17304.0,169,1,111.5,22.3,19.24,5,73,2,2,1,221,5,Hibernating
17305.0,283,1,2135.46,237.27,156.39,9,1006,1,2,4,124,7,Others
17306.0,28,2,1151.04,191.84,120.54,6,2256,4,3,4,434,11,Potential_Loyalists
17307.0,30,11,3999.8900000000003,83.33,52.9,48,3667,4,5,5,455,14,Champions
17308.0,28,2,4511.76,644.54,465.14,7,5148,4,3,5,435,12,Potential_Loyalists
17309.0,16,2,237.64000000000001,9.9,7.36,24,140,4,3,1,431,8,Others
17310.0,22,2,1025.1,512.55,357.02,2,402,4,3,4,434,11,Potential_Loyalists
17311.0,27,4,2181.71,30.3,22.72,72,1750,4,4,5,445,13,Champions
17314.0,28,9,2376.51,19.01,10.7,125,1767,4,5,5,455,14,Champions
17315.0,10,5,3318.35,12.02,18.86,276,1225,5,4,5,545,14,Champions
17316.0,55,1,124.45,3.56,2.15,35,44,3,2,1,321,6,Others
17318.0,360,1,157.32999999999998,9.25,7.5,17,59,1,2,1,121,4,Hibernating
17319.0,304,1,29.099999999999998,9.7,5.02,3,14,1,2,1,121,4,Hibernating
17320.0,3,4,1695.15,16.78,10.67,101,758,5,4,4,544,13,Champions
17321.0,29,4,1008.05,5.86,8.09,172,426,4,4,4,444,12,Champions
17322.0,11,5,922.59,5.21,4.22,177,631,5,4,3,543,12,Loyal_Customers
17323.0,42,5,644.52,4.74,2.96,136,666,3,4,3,343,10,Loyal_Customers
17324.0,1,9,1311.64,12.86,35.09,102,693,5,5,4,554,14,Champions
17325.0,45,2,512.77,15.54,6.16,33,405,3,3,3,333,9,Promising
17326.0,43,2,312.35,3.63,2.65,86,136,3,3,2,332,8,Promising
17327.0,44,2,152.35,38.09,45.62,4,59,3,3,1,331,7,Others
17328.0,308,1,104.7,17.45,28.31,6,86,1,2,1,121,4,Hibernating
17329.0,366,3,475.42,6.7,4.96,71,288,1,4,2,142,7,Others
17330.0,179,2,59.900000000000006,29.95,28.28,2,2,1,3,1,131,5,Others
17332.0,163,5,838.27,8.82,8.58,95,794,2,4,3,243,9,Need_Attention
17334.0,41,1,328.13,16.41,8.44,20,251,3,2,2,322,7,Promising
17335.0,18,2,497.04,13.81,15.41,36,210,4,3,2,432,9,Potential_Loyalists
17336.0,107,1,81.12,81.12,,1,48,2,2,1,221,5,Hibernating
17338.0,10,9,5395.79,9.24,6.88,584,2721,5,5,5,555,15,Champions
17339.0,0,2,119.0,23.8,19.68,5,36,5,3,1,531,9,Others
17340.0,1,8,9935.93,27.83,24.86,357,5195,5,5,5,555,15,Champions
17341.0,1,3,1006.53,5.08,8.43,198,634,5,4,4,544,13,Champions
17342.0,14,4,1227.54,35.07,28.44,35,521,5,4,4,544,13,Champions
17343.0,11,5,1066.3,16.93,11.79,63,398,5,4,4,544,13,Champions
17344.0,363,1,299.74,8.33,14.54,36,135,1,2,2,122,5,Hibernating
17345.0,10,6,1066.94,8.47,9.18,126,1667,5,5,4,554,14,Champions
17346.0,8,12,2509.84,5.33,6.39,471,1906,5,5,5,555,15,Champions
17348.0,72,4,1285.69,5.59,6.7,230,1368,2,4,4,244,10,Need_Attention
17349.0,15,4,674.16,8.76,19.09,77,670,4,4,3,443,11,Loyal_Customers
17350.0,29,3,612.381,8.39,7.55,73,408,4,4,3,443,11,Loyal_Customers
17351.0,62,9,1401.08,33.36,27.3,42,270,3,5,4,354,12,Loyal_Customers
17352.0,331,1,36.25,7.25,1.99,5,15,1,2,1,121,4,Hibernating
17353.0,126,2,1502.0,250.33,61.97,6,968,2,3,4,234,9,Need_Attention
17354.0,63,3,1740.8999999999999,20.48,42.33,85,1525,3,4,4,344,11,Loyal_Customers
17355.0,21,1,273.31,8.28,11.11,33,249,4,2,2,422,8,Potential_Loyalists
17356.0,189,4,768.25,11.47,13.01,67,759,1,4,3,143,8,At_Risk
17358.0,11,3,500.2,5.68,5.0,88,240,5,4,3,543,12,Loyal_Customers
17359.0,283,1,156.6,6.81,3.99,23,76,1,2,1,121,4,Hibernating
17360.0,20,3,632.27,6.08,7.59,104,296,4,4,3,443,11,Loyal_Customers
17361.0,311,2,383.59000000000003,13.7,16.8,28,223,1,3,2,132,6,Others
17362.0,35,5,711.8100000000001,6.53,5.97,109,358,4,4,3,443,11,Loyal_Customers
17363.0,30,3,920.46,26.3,33.16,35,499,4,4,3,443,11,Loyal_Customers
17364.0,11,17,7510.24,15.08,21.6,498,4772,5,5,5,555,15,Champions
17365.0,21,7,3417.13,10.39,7.76,329,3266,4,5,5,455,14,Champions
17366.0,67,2,1077.24,8.22,10.89,131,504,3,3,4,334,10,Promising
17368.0,10,6,879.42,7.39,13.8,119,942,5,5,3,553,13,Loyal_Customers
17369.0,90,1,979.2,979.2,,1,1152,2,2,3,223,7,About_To_Sleep
17371.0,258,3,236.97,4.09,3.26,58,130,1,4,1,141,6,Others
17372.0,16,20,3010.13,7.58,8.81,397,1116,4,5,5,455,14,Champions
17373.0,53,3,520.58,15.31,13.02,34,330,3,4,3,343,10,Loyal_Customers
17374.0,30,1,231.34,16.52,2.18,14,70,4,2,1,421,7,New_Customers
17375.0,66,1,260.45,15.32,3.77,17,113,3,2,2,322,7,Promising
17376.0,39,2,250.44,8.08,6.3,31,158,3,3,2,332,8,Promising
17377.0,0,60,14174.25,10.55,17.99,1343,5486,5,5,5,555,15,Champions
17378.0,9,1,10.95,10.95,,1,1,5,2,1,521,8,New_Customers
17380.0,69,3,645.0,64.5,32.49,10,252,3,4,3,343,10,Loyal_Customers
17381.0,3,12,19726.76,303.49,284.76,65,20118,5,5,5,555,15,Champions
17382.0,70,7,836.88,52.3,39.26,16,432,3,5,3,353,11,Loyal_Customers
17383.0,88,1,110.7,55.35,76.51,2,12,2,2,1,221,5,Hibernating
17384.0,102,1,171.15,34.23,61.14,5,33,2,2,1,221,5,Hibernating
17386.0,20,1,126.35000000000001,12.64,11.17,10,53,4,2,1,421,7,New_Customers
17388.0,55,7,1415.81,35.4,59.4,40,1487,3,5,4,354,12,Loyal_Customers
17389.0,9,27,25381.65,117.51,157.73,216,10268,5,5,5,555,15,Champions
17390.0,55,1,149.3,12.44,21.79,12,49,3,2,1,321,6,Others
17392.0,85,1,168.65,12.05,12.52,14,173,2,2,1,221,5,Hibernating
17393.0,45,2,381.15000000000003,7.94,12.12,48,238,3,3,2,332,8,Promising
17395.0,143,1,97.5,32.5,11.46,3,66,2,2,1,221,5,Hibernating
17396.0,6,7,1476.3,64.19,49.02,23,414,5,5,4,554,14,Champions
17397.0,51,1,516.87,11.49,11.7,45,441,3,2,3,323,8,Promising
17400.0,216,3,2525.44,9.6,5.97,263,1097,1,4,5,145,10,At_Risk
17401.0,176,1,114.85,9.57,5.47,12,34,1,2,1,121,4,Hibernating
17402.0,4,12,2461.68,17.21,45.4,143,869,5,5,5,555,15,Champions
17403.0,85,1,118.95,9.15,8.24,13,77,2,2,1,221,5,Hibernating
17404.0,44,8,15874.300000000001,168.88,162.86,94,17931,3,5,5,355,13,Loyal_Customers
17406.0,1,11,2704.63,18.52,20.75,146,1337,5,5,5,555,15,Champions
17407.0,46,1,552.9,24.04,12.14,23,426,3,2,3,323,8,Promising
17408.0,135,2,283.44,47.24,53.01,6,160,2,3,2,232,7,About_To_Sleep
17409.0,56,8,7021.66,77.16,60.87,91,3984,3,5,5,355,13,Loyal_Customers
17411.0,21,2,646.44,19.01,9.48,34,302,4,3,3,433,10,Potential_Loyalists
17412.0,7,10,3159.46,18.59,31.48,170,1866,5,5,5,555,15,Champions
17413.0,39,2,560.14,56.01,57.01,10,302,3,3,3,333,9,Promising
17414.0,58,4,1471.52,98.1,94.89,15,4156,3,4,4,344,11,Loyal_Customers
17416.0,28,15,10405.03,31.72,29.58,328,4467,4,5,5,455,14,Champions
17417.0,183,1,164.18,10.26,8.62,16,76,1,2,1,121,4,Hibernating
17418.0,22,1,206.6,17.22,8.01,12,232,4,2,1,421,7,New_Customers
17419.0,2,8,2273.95,20.3,11.84,112,1211,5,5,5,555,15,Champions
17420.0,8,4,485.6,17.99,3.82,27,234,5,4,2,542,11,Potential_Loyalists
17421.0,21,3,1059.41,18.27,8.77,58,807,4,4,4,444,12,Champions
17422.0,16,5,1615.39,18.36,7.9,88,1285,4,4,4,444,12,Champions
17423.0,28,1,420.54,24.74,21.88,17,331,4,2,2,422,8,Potential_Loyalists
17426.0,87,7,3040.51,19.49,11.64,156,2093,2,5,5,255,12,Need_Attention
17428.0,3,18,14562.91,36.32,47.17,401,8030,5,5,5,555,15,Champions
17429.0,31,2,832.54,14.87,6.47,56,662,4,3,3,433,10,Potential_Loyalists
17430.0,0,3,469.40999999999997,16.76,5.83,28,325,5,4,2,542,11,Potential_Loyalists
17432.0,20,7,1363.23,6.03,5.15,226,801,4,5,4,454,13,Champions
17433.0,20,1,266.8,6.84,5.48,39,120,4,2,2,422,8,Potential_Loyalists
17435.0,46,1,331.35,22.09,8.48,15,195,3,2,2,322,7,Promising
17436.0,43,3,317.76,39.72,27.76,8,88,3,4,2,342,9,Promising
17437.0,164,1,369.68,7.11,3.56,52,283,2,2,2,222,6,About_To_Sleep
17438.0,79,4,1034.32,19.15,12.49,54,450,2,4,4,244,10,Need_Attention
17439.0,290,1,325.74,40.72,29.43,8,370,1,2,2,122,5,Hibernating
17440.0,184,1,137.16,137.16,,1,36,1,2,1,121,4,Hibernating
17441.0,367,1,293.35,13.97,4.25,21,245,1,2,2,122,5,Hibernating
17442.0,16,9,2371.7400000000002,16.03,5.85,148,1638,4,5,5,455,14,Champions
17448.0,132,46,14523.67,13.03,4.82,1115,11534,2,5,5,255,12,Need_Attention
17449.0,22,6,2348.94,7.63,6.63,308,1362,4,5,5,455,14,Champions
17450.0,2,7,52422.3,602.56,1044.47,87,14727,5,5,5,555,15,Champions
17454.0,97,6,1030.41,15.85,4.53,65,484,2,5,4,254,11,Need_Attention
17456.0,0,2,975.5600000000001,16.26,5.68,60,508,5,3,3,533,11,Potential_Loyalists
17457.0,14,9,4247.11,94.38,85.67,45,1869,5,5,5,555,15,Champions
17458.0,16,1,213.08,6.66,5.45,32,112,4,2,1,421,7,New_Customers
17460.0,7,12,1605.8400000000001,14.6,11.5,110,744,5,5,4,554,14,Champions
17463.0,195,2,659.4,6.11,4.51,108,394,1,3,3,133,7,At_Risk
17464.0,157,2,617.1800000000001,20.57,29.97,30,388,2,3,3,233,8,Need_Attention
17465.0,60,7,2542.79,17.91,8.77,142,1477,3,5,5,355,13,Loyal_Customers
17467.0,30,1,102.6,25.65,11.61,4,20,4,2,1,421,7,New_Customers
17468.0,10,1,57.8,19.27,1.96,3,68,5,2,1,521,8,New_Customers
17469.0,35,12,3180.28,17.77,5.94,179,1517,4,5,5,455,14,Champions
17470.0,2,7,1679.8,19.09,15.98,88,1168,5,5,4,554,14,Champions
17471.0,109,1,321.65000000000003,16.93,4.21,19,153,2,2,2,222,6,About_To_Sleep
17472.0,263,1,224.81,4.59,3.22,49,96,1,2,1,121,4,Hibernating
17473.0,43,2,607.0,17.85,12.09,34,270,3,3,3,333,9,Promising
17474.0,234,1,1047.0,174.5,100.68,6,200,1,2,4,124,7,Others
17476.0,30,2,489.86,15.8,4.33,31,224,4,3,2,432,9,Potential_Loyalists
17477.0,247,2,1144.3,26.01,22.15,44,225,1,3,4,134,8,At_Risk
17478.0,43,2,1272.8000000000002,31.82,19.51,40,516,3,3,4,334,10,Promising
17479.0,267,1,389.26000000000005,21.63,11.9,18,266,1,2,2,122,5,Hibernating
17480.0,79,1,370.41,15.43,8.01,24,243,2,2,2,222,6,About_To_Sleep
17482.0,122,2,775.64,14.63,9.88,53,240,2,3,3,233,8,Need_Attention
17483.0,49,1,177.69,25.38,21.41,7,74,3,2,1,321,6,Others
17484.0,211,2,209.57,14.97,7.74,14,339,1,3,1,131,5,Others
17487.0,363,1,160.55,20.07,5.99,8,37,1,2,1,121,4,Hibernating
17488.0,276,1,336.5,18.69,6.58,18,136,1,2,2,122,5,Hibernating
17490.0,23,2,658.1800000000001,16.45,4.64,40,397,4,3,3,433,10,Potential_Loyalists
17491.0,2,8,2422.2,33.18,32.07,73,1617,5,5,5,555,15,Champions
17492.0,113,2,747.85,27.7,16.87,27,295,2,3,3,233,8,Need_Attention
17493.0,20,1,100.91,12.61,4.36,8,62,4,2,1,421,7,New_Customers
17494.0,136,1,54.7,18.23,2.8,3,26,2,2,1,221,5,Hibernating
17495.0,25,1,309.16,14.72,5.75,21,138,4,2,2,422,8,Potential_Loyalists
17496.0,198,3,1141.84,18.42,10.84,62,596,1,4,4,144,9,At_Risk
17497.0,25,2,287.25,41.04,35.21,7,59,4,3,2,432,9,Potential_Loyalists
17499.0,196,1,718.51,23.18,19.28,31,375,1,2,3,123,6,Others
17504.0,15,9,6493.14,30.2,30.82,215,3756,4,5,5,455,14,Champions
17505.0,185,3,1289.64,25.79,17.88,50,686,1,4,4,144,9,At_Risk
17508.0,16,7,4191.92,20.06,18.79,209,2602,4,5,5,455,14,Champions
17510.0,55,1,206.08,13.74,4.43,15,208,3,2,1,321,6,Others
17511.0,2,31,84541.17,89.18,88.04,948,55107,5,5,5,555,15,Champions
17512.0,87,8,2542.83,27.64,29.77,92,2681,2,5,5,255,12,Need_Attention
17513.0,43,2,645.6,53.8,45.43,12,186,3,3,3,333,9,Promising
17514.0,304,1,313.35,7.29,7.2,43,149,1,2,2,122,5,Hibernating
17515.0,29,5,963.49,10.47,8.83,92,284,4,4,3,443,11,Loyal_Customers
17516.0,13,1,182.62,3.26,2.83,56,108,5,2,1,521,8,New_Customers
17518.0,60,2,329.42,4.28,3.35,77,267,3,3,2,332,8,Promising
17519.0,3,10,3265.4500000000003,23.32,17.79,140,2178,5,5,5,555,15,Champions
17521.0,29,2,554.85,16.81,3.83,33,287,4,3,3,433,10,Potential_Loyalists
17524.0,73,2,394.14,10.65,10.88,37,272,2,3,2,232,7,About_To_Sleep
17525.0,32,2,739.2,43.48,23.64,17,256,4,3,3,433,10,Potential_Loyalists
17526.0,0,9,2970.14,38.08,40.28,78,1172,5,5,5,555,15,Champions
17529.0,245,2,1240.25,15.12,4.86,82,790,1,3,4,134,8,At_Risk
17530.0,0,3,725.21,4.77,4.63,152,421,5,4,3,543,12,Loyal_Customers
17531.0,162,2,970.12,22.05,12.83,44,336,2,3,3,233,8,Need_Attention
17532.0,20,1,65.34,16.34,10.28,4,30,4,2,1,421,7,New_Customers
17533.0,69,1,34.8,34.8,,1,24,3,2,1,321,6,Others
17534.0,86,4,1445.47,17.42,6.85,83,757,2,4,4,244,10,Need_Attention
17536.0,55,2,288.33,22.18,17.8,13,195,3,3,2,332,8,Promising
17539.0,252,4,1176.84,8.17,7.84,144,708,1,4,4,144,9,At_Risk
17540.0,18,4,1011.7,25.94,17.3,39,394,4,4,4,444,12,Champions
17541.0,144,1,119.86,3.87,3.93,31,44,2,2,1,221,5,Hibernating
17542.0,276,2,170.1,4.36,4.1,39,189,1,3,1,131,5,Others
17543.0,184,1,120.05,9.23,4.24,13,62,1,2,1,121,4,Hibernating
17544.0,25,3,944.82,10.74,9.35,88,410,4,4,3,443,11,Loyal_Customers
17545.0,25,3,767.54,6.45,17.33,119,345,4,4,3,443,11,Loyal_Customers
17547.0,10,2,727.85,23.48,23.13,31,223,5,3,3,533,11,Potential_Loyalists
17548.0,13,3,627.96,21.65,13.15,29,436,5,4,3,543,12,Loyal_Customers
17550.0,32,6,2239.48,8.03,10.18,279,882,4,5,5,455,14,Champions
17552.0,7,10,2154.88,20.14,9.89,107,1376,5,5,5,555,15,Champions
17553.0,107,3,2270.0,567.5,277.94,4,1240,2,4,5,245,11,Need_Attention
17555.0,60,3,565.43,3.56,3.0,159,391,3,4,3,343,10,Loyal_Customers
17556.0,14,1,142.77,17.85,8.71,8,83,5,2,1,521,8,New_Customers
17557.0,367,1,34.0,34.0,,1,4,1,2,1,121,4,Hibernating
17558.0,28,1,259.17,9.26,8.35,28,54,4,2,2,422,8,Potential_Loyalists
17559.0,147,1,167.62,13.97,7.28,12,270,2,2,1,221,5,Hibernating
17560.0,30,4,1040.85,35.89,29.03,29,953,4,4,4,444,12,Champions
17561.0,25,3,537.9,3.68,3.27,146,237,4,4,3,443,11,Loyal_Customers
17563.0,213,2,392.38,13.53,4.79,29,256,1,3,2,132,6,Others
17565.0,221,1,131.83,4.39,2.66,30,67,1,2,1,121,4,Hibernating
17567.0,7,2,1024.55,17.66,6.64,58,520,5,3,4,534,12,Potential_Loyalists
17568.0,268,1,374.45,6.04,6.68,62,275,1,2,2,122,5,Hibernating
17570.0,16,1,100.0,100.0,,1,1,4,2,1,421,7,New_Customers
17571.0,177,1,205.23999999999998,3.8,4.21,54,115,1,2,1,121,4,Hibernating
17572.0,8,7,496.26000000000005,20.68,9.98,24,256,5,5,2,552,12,Potential_Loyalists
17575.0,302,1,171.7,34.34,18.79,5,72,1,2,1,121,4,Hibernating
17576.0,0,23,5266.77,10.55,8.87,499,2673,5,5,5,555,15,Champions
17577.0,280,2,348.75,16.61,6.62,21,179,1,3,2,132,6,Others
17578.0,109,6,903.87,15.06,10.34,60,391,2,5,3,253,10,Need_Attention
17579.0,213,1,304.38,6.92,7.27,44,117,1,2,2,122,5,Hibernating
17580.0,11,2,325.3,6.64,4.2,49,135,5,3,2,532,10,Potential_Loyalists
17581.0,7,20,7712.71,18.81,11.15,410,4045,5,5,5,555,15,Champions
17582.0,81,4,1271.68,13.67,19.55,93,480,2,4,4,244,10,Need_Attention
17583.0,195,1,135.95,19.42,1.98,7,55,1,2,1,121,4,Hibernating
17584.0,102,4,4067.12,45.7,42.67,89,2006,2,4,5,245,11,Need_Attention
17585.0,80,3,948.03,5.39,7.57,176,860,2,4,3,243,9,Need_Attention
17586.0,254,1,167.4,20.92,13.3,8,68,1,2,1,121,4,Hibernating
17587.0,263,1,176.71,4.21,3.45,42,67,1,2,1,121,4,Hibernating
17588.0,31,4,1699.35,35.4,36.77,48,703,4,4,4,444,12,Champions
17589.0,20,14,11433.77,10.9,10.73,1049,7073,4,5,5,455,14,Champions
17591.0,2,2,519.95,5.78,7.69,90,152,5,3,3,533,11,Potential_Loyalists
17592.0,373,1,148.3,11.41,2.35,13,38,1,2,1,121,4,Hibernating
17593.0,44,6,4168.46,21.27,10.64,196,2506,3,5,5,355,13,Loyal_Customers
17594.0,84,2,1504.7,27.86,11.77,54,818,2,3,4,234,9,Need_Attention
17596.0,3,7,2075.7400000000002,7.41,8.65,280,3163,5,5,4,554,14,Champions
17597.0,53,4,1439.72,19.72,11.94,73,1039,3,4,4,344,11,Loyal_Customers
17598.0,16,1,409.98,41.0,34.23,10,126,4,2,2,422,8,Potential_Loyalists
17599.0,112,1,52.05,17.35,3.38,3,11,2,2,1,221,5,Hibernating
17601.0,15,1,297.07,4.72,6.41,63,192,4,2,2,422,8,Potential_Loyalists
17602.0,107,8,2300.01,6.42,8.51,358,1764,2,5,5,255,12,Need_Attention
17603.0,252,3,1393.66,14.67,18.92,95,564,1,4,4,144,9,At_Risk
17604.0,57,4,633.02,4.37,3.58,145,445,3,4,3,343,10,Loyal_Customers
17605.0,225,1,160.75,12.37,17.65,13,71,1,2,1,121,4,Hibernating
17606.0,372,1,87.30000000000001,14.55,2.67,6,42,1,2,1,121,4,Hibernating
17607.0,11,1,333.81,15.17,6.97,22,269,5,2,2,522,9,Potential_Loyalists
17608.0,84,2,296.07,2.87,2.46,103,299,2,3,2,232,7,About_To_Sleep
17609.0,37,6,782.12,5.15,10.17,152,602,3,5,3,353,11,Loyal_Customers
17610.0,175,5,1511.94,9.82,6.55,154,893,1,4,4,144,9,At_Risk
17611.0,56,13,4376.41,8.03,5.71,545,2791,3,5,5,355,13,Loyal_Customers
17612.0,14,12,3346.41,16.32,6.18,205,1713,5,5,5,555,15,Champions
17615.0,22,3,392.2,9.34,11.57,42,238,4,4,2,442,10,Potential_Loyalists
17616.0,2,2,489.59999999999997,244.8,115.4,2,192,5,3,2,532,10,Potential_Loyalists
17617.0,193,1,385.19,21.4,9.21,18,249,1,2,2,122,5,Hibernating
17618.0,18,8,3071.36,10.59,9.0,290,1479,4,5,5,455,14,Champions
17621.0,39,3,1795.22,44.88,43.25,40,596,3,4,4,344,11,Loyal_Customers
17622.0,232,2,1130.21,29.74,17.4,38,379,1,3,4,134,8,At_Risk
17623.0,44,6,1838.72,11.42,8.83,161,534,3,5,4,354,12,Loyal_Customers
17624.0,72,2,725.15,15.43,6.69,47,404,2,3,3,233,8,Need_Attention
17625.0,81,4,3958.5,10.5,9.86,377,2325,2,4,5,245,11,Need_Attention
17626.0,237,1,254.0,14.11,6.57,18,202,1,2,2,122,5,Hibernating
17627.0,113,1,296.36,29.64,17.55,10,676,2,2,2,222,6,About_To_Sleep
17629.0,23,2,641.4,19.44,10.76,33,274,4,3,3,433,10,Potential_Loyalists
17631.0,9,4,470.16,15.67,4.26,30,257,5,4,2,542,11,Potential_Loyalists
17633.0,14,3,732.55,23.63,18.16,31,255,5,4,3,543,12,Loyal_Customers
17635.0,59,3,1265.58,17.1,14.96,74,770,3,4,4,344,11,Loyal_Customers
17638.0,282,2,842.4000000000001,280.8,46.8,3,432,1,3,3,133,7,At_Risk
17639.0,22,5,506.67,7.04,5.45,72,527,4,4,3,443,11,Loyal_Customers
17640.0,14,5,2547.28,41.76,37.2,61,1442,5,4,5,545,14,Champions
17642.0,64,3,1112.2,16.36,7.47,68,1001,3,4,4,344,11,Loyal_Customers
17643.0,8,2,439.7,14.18,3.31,31,226,5,3,2,532,10,Potential_Loyalists
17644.0,29,9,3132.96,18.43,8.62,170,1676,4,5,5,455,14,Champions
17646.0,0,10,3141.4,20.4,17.0,154,1095,5,5,5,555,15,Champions
17647.0,304,2,198.6,39.72,34.42,5,52,1,3,1,131,5,Others
17648.0,20,1,418.87,12.32,6.96,34,467,4,2,2,422,8,Potential_Loyalists
17649.0,104,2,710.4,15.44,3.86,46,324,2,3,3,233,8,Need_Attention
17651.0,133,6,1758.52,17.59,11.75,100,974,2,5,4,254,11,Need_Attention
17655.0,1,3,1013.54,34.95,41.1,29,426,5,4,4,544,13,Champions
17657.0,65,1,126.0,18.0,4.11,7,60,3,2,1,321,6,Others
17659.0,7,3,835.33,18.16,6.8,46,291,5,4,3,543,12,Loyal_Customers
17660.0,372,1,163.47,3.72,2.95,44,138,1,2,1,121,4,Hibernating
17662.0,296,2,412.92,27.53,24.03,15,184,1,3,2,132,6,Others
17663.0,52,10,3372.92,22.19,24.7,152,1500,3,5,5,355,13,Loyal_Customers
17664.0,109,2,561.59,15.18,5.49,37,454,2,3,3,233,8,Need_Attention
17665.0,128,1,563.1,29.64,32.41,19,690,2,2,3,223,7,About_To_Sleep
17666.0,112,3,1319.6399999999999,50.76,20.41,26,956,2,4,4,244,10,Need_Attention
17667.0,70,4,1895.19,16.62,9.48,114,1159,3,4,4,344,11,Loyal_Customers
17669.0,97,3,2735.63,36.0,44.05,76,1589,2,4,5,245,11,Need_Attention
17671.0,0,2,830.63,21.3,9.92,39,405,5,3,3,533,11,Potential_Loyalists
17672.0,52,5,2600.46,27.09,16.53,96,1068,3,4,5,345,12,Loyal_Customers
17673.0,10,7,2578.91,8.92,16.51,289,1822,5,5,5,555,15,Champions
17674.0,3,1,300.66,27.33,45.38,11,349,5,2,2,522,9,Potential_Loyalists
17675.0,2,40,17885.32,42.28,36.77,423,8056,5,5,5,555,15,Champions
17676.0,1,5,1378.16,16.03,6.58,86,1000,5,4,4,544,13,Champions
17677.0,1,28,20329.68,49.83,55.71,408,12161,5,5,5,555,15,Champions
17678.0,238,1,301.65,25.14,10.73,12,161,1,2,2,122,5,Hibernating
17679.0,156,5,1585.5,31.09,19.54,51,1026,2,4,4,244,10,Need_Attention
17680.0,18,2,313.05,34.78,39.7,9,59,4,3,2,432,9,Potential_Loyalists
17681.0,232,5,731.2,52.23,45.38,14,450,1,4,3,143,8,At_Risk
17682.0,3,6,1982.45,16.52,9.89,120,1124,5,5,4,554,14,Champions
17683.0,20,3,819.01,17.8,15.68,46,781,4,4,3,443,11,Loyal_Customers
17685.0,7,6,2751.64,33.15,35.73,83,1898,5,5,5,555,15,Champions
17686.0,58,2,2557.35,17.88,6.92,143,1105,3,3,5,335,11,Promising
17687.0,55,1,432.68,16.64,5.76,26,210,3,2,2,322,7,Promising
